ProductID,ProductName,Category,UnitCost,RetailPrice,ReorderPoint,SafetyStock
8218,Savlon Solution,Antibiotics,119.29,271.6,60,24
8219,Metformin 500mg,Antibiotics,143.56,326.04,86,140
8220,Nitrofurantoin 100mg,Diabetes,81.46,143.46,33,115
8221,Vitamin K2,Cardiac,71.53,134.78,78,67
8222,Paracetamol 650mg,Analgesics,138.92,244.03,71,139
8223,Diclofenac 50mg,Analgesics,78.94,141.39,85,58
8224,Vitamin E 400mg,Cardiac,24.31,44.15,23,59
8225,Bisoprolol 5mg,Antibiotics,61.91,135.71,92,27
8226,Vitamin B12,Vitamins,15.0,30.33,57,70
8227,Savlon Solution,Antibiotics,84.59,156.06,94,52
8228,Levofloxacin 500mg,Analgesics,80.79,140.6,34,68
8229,Naproxen 500mg,Vitamins,70.37,158.51,83,149
8230,Ciprofloxacin 500mg,Vitamins,165.09,337.96,11,127
8231,Metformin 500mg,Analgesics,132.66,247.37,60,31
8232,Povidone Iodine,Antibiotics,54.28,157.87,92,112
8233,Metronidazole 400mg,Diabetes,43.08,62.16,73,149
8234,Celecoxib 100mg,Vitamins,142.41,294.58,95,103
8235,Ibuprofen 400mg,Analgesics,176.31,286.23,46,113
8236,Hydrogen Peroxide,Vitamins,138.62,301.36,69,38
8237,Losartan 50mg,Diabetes,161.61,278.12,48,129
8238,Savlon Solution,Diabetes,9.83,16.14,91,39
8239,Vitamin C 500mg,Vitamins,169.82,304.64,89,131
8240,Clopidogrel 75mg,Analgesics,172.98,320.03,14,26
8241,Levofloxacin 500mg,Diabetes,115.96,175.6,88,50
8242,Levofloxacin 500mg,Vitamins,33.28,78.09,20,76
8243,Vitamin E 400mg,Analgesics,33.78,60.52,29,50
8244,Amoxicillin 500mg,Antibiotics,11.87,29.41,24,53
8245,Dettol Antiseptic,Antibiotics,54.32,146.43,100,70
8246,Ciprofloxacin 500mg,Vitamins,260.02,463.0,56,53
8247,Insulin Glargine,Analgesics,132.62,213.0,30,27
8248,Vitamin B12,Vitamins,202.32,439.53,96,83
8249,Ciprofloxacin 500mg,Cardiac,128.78,238.73,88,130
8250,Cefixime 200mg,Diabetes,62.6,93.91,15,65
8251,Multivitamin,Cardiac,8.83,16.82,71,135
8252,Cefixime 200mg,Antiseptics,332.96,412.8,100,54
8253,Ketorolac 10mg,Analgesics,75.65,141.32,20,21
8254,Rosuvastatin 5mg,Vitamins,220.7,453.44,44,60
8255,Ketorolac 10mg,Antibiotics,14.67,41.0,73,73
8256,Tramadol 50mg,Cardiac,182.94,327.13,64,62
8257,Vildagliptin 50mg,Analgesics,126.93,236.71,96,110
8258,Ibuprofen 400mg,Antiseptics,26.92,34.71,84,28
8259,Insulin Glargine,Vitamins,122.03,279.76,74,85
8260,Nitrofurantoin 100mg,Diabetes,172.79,257.8,90,57
8261,Amlodipine 5mg,Analgesics,14.19,24.8,11,141
8262,Amlodipine 5mg,Analgesics,183.43,333.08,13,55
8263,Vitamin E 400mg,Diabetes,141.75,257.56,18,85
8264,Betadine Ointment,Analgesics,144.84,287.84,90,80
8265,Paracetamol 650mg,Diabetes,168.79,250.89,30,132
8266,Doxycycline 100mg,Analgesics,219.15,376.59,30,70
8267,Insulin Glargine,Vitamins,179.79,406.56,51,137
8268,Vitamin E 400mg,Antibiotics,152.29,386.69,84,43
8269,Ciprofloxacin 500mg,Vitamins,227.53,459.6,77,32
8270,Sitagliptin 50mg,Diabetes,92.87,159.48,97,73
8271,Boroline Cream,Antibiotics,156.66,364.41,25,147
8272,Pioglitazone 15mg,Analgesics,193.35,307.96,100,42
8273,Rosuvastatin 5mg,Analgesics,85.92,180.09,83,147
8274,Dettol Antiseptic,Vitamins,243.59,494.15,31,108
8275,Folic Acid 5mg,Vitamins,168.44,354.42,35,96
8276,Clopidogrel 75mg,Diabetes,29.74,39.82,67,93
8277,Dettol Antiseptic,Vitamins,29.13,54.89,69,111
8278,Cefixime 200mg,Antibiotics,45.27,100.24,18,86
8279,Amlodipine 5mg,Antibiotics,34.98,83.64,40,102
8280,Metoprolol 25mg,Analgesics,165.42,263.89,53,80
8281,Vitamin B12,Antibiotics,13.08,37.83,22,139
8282,Glimepiride 1mg,Antiseptics,351.18,460.09,13,96
8283,Amlodipine 5mg,Cardiac,89.64,178.33,87,116
8284,Multivitamin,Antibiotics,141.69,377.71,86,87
8285,Amoxicillin 500mg,Vitamins,193.7,412.13,16,56
8286,Metformin 500mg,Cardiac,130.35,224.1,78,126
8287,Pioglitazone 15mg,Antibiotics,167.52,407.2,97,93
8288,Pioglitazone 15mg,Analgesics,45.88,75.67,50,86
8289,Diclofenac 50mg,Analgesics,89.72,170.73,79,139
8290,Hydrogen Peroxide,Vitamins,142.12,313.33,29,47
8291,Chlorhexidine,Antiseptics,503.68,637.87,83,132
8292,Amoxicillin 500mg,Diabetes,75.47,127.8,10,122
8293,Savlon Solution,Analgesics,19.78,35.88,75,58
8294,Povidone Iodine,Analgesics,67.45,93.91,60,28
8295,Metronidazole 400mg,Diabetes,199.44,280.49,88,70
8296,Amoxicillin 500mg,Cardiac,119.73,226.45,83,80
8297,Insulin Glargine,Vitamins,159.14,339.93,44,42
8298,Bisoprolol 5mg,Vitamins,252.12,450.95,26,110
8299,Rosuvastatin 5mg,Analgesics,197.65,330.29,19,112
8300,Nitrofurantoin 100mg,Diabetes,10.59,16.3,82,131
8301,Amlodipine 5mg,Diabetes,43.88,59.38,63,117
8302,Dapagliflozin 10mg,Analgesics,67.17,117.53,18,120
8303,Metoprolol 25mg,Diabetes,249.54,363.12,32,102
8304,Clindamycin 300mg,Analgesics,92.07,167.16,73,118
8305,Povidone Iodine,Analgesics,90.3,170.17,42,140
8306,Vitamin K2,Analgesics,71.12,126.91,11,21
8307,Amoxicillin 500mg,Analgesics,142.62,234.15,44,54
8308,Ramipril 5mg,Antibiotics,170.71,387.03,16,23
8309,Ketorolac 10mg,Antibiotics,184.04,414.7,37,111
8310,Sitagliptin 50mg,Vitamins,13.94,32.38,71,75
8311,Bisoprolol 5mg,Antibiotics,43.46,111.61,27,98
8312,Zinc 20mg,Analgesics,97.8,149.07,84,46
8313,Vitamin K2,Analgesics,111.49,175.35,35,98
8314,Multivitamin,Vitamins,156.45,337.04,19,72
8315,Naproxen 500mg,Antibiotics,130.56,297.83,77,142
8316,Dettol Antiseptic,Antibiotics,73.45,166.36,76,107
8317,Levofloxacin 500mg,Cardiac,127.84,239.18,24,99
8318,Savlon Solution,Diabetes,233.25,353.98,49,123
8319,Boroline Cream,Cardiac,43.64,74.48,46,141
8320,Vitamin K2,Antibiotics,96.59,231.7,75,75
8321,Metronidazole 400mg,Analgesics,122.42,205.27,18,97
8322,Biotin 10mg,Diabetes,21.48,37.35,21,102
8323,Vitamin B12,Analgesics,70.9,143.69,45,135
8324,Levofloxacin 500mg,Antibiotics,54.41,143.11,76,78
8325,Dettol Antiseptic,Analgesics,25.68,46.92,41,48
8326,Pioglitazone 15mg,Diabetes,7.92,12.46,94,73
8327,Savlon Solution,Analgesics,67.41,113.19,62,71
8328,Naproxen 500mg,Cardiac,210.43,334.52,21,106
8329,Doxycycline 100mg,Cardiac,68.75,144.82,40,112
8330,Ibuprofen 400mg,Antibiotics,39.98,97.1,71,103
8331,Metronidazole 400mg,Diabetes,50.68,72.42,12,33
8332,Amlodipine 5mg,Vitamins,83.59,151.33,82,46
8333,Diclofenac 50mg,Diabetes,89.23,131.2,10,46
8334,Savlon Solution,Antibiotics,83.98,211.7,96,129
8335,Ketorolac 10mg,Diabetes,151.9,241.8,13,90
8336,Paracetamol 650mg,Antibiotics,130.46,340.23,53,48
8337,Atorvastatin 10mg,Antiseptics,258.75,352.91,80,53
8338,Ibuprofen 400mg,Antibiotics,142.75,388.96,73,57
8339,Metronidazole 400mg,Antibiotics,125.46,322.33,32,71
8340,Glimepiride 1mg,Diabetes,181.39,294.0,15,60
8341,Insulin Glargine,Diabetes,105.31,154.92,79,147
8342,Sitagliptin 50mg,Vitamins,257.44,454.45,81,113
8343,Hydrogen Peroxide,Analgesics,225.78,346.52,67,92
8344,Pioglitazone 15mg,Antibiotics,92.15,226.93,25,55
8345,Losartan 50mg,Antiseptics,189.61,244.24,68,51
8346,Povidone Iodine,Diabetes,67.04,117.82,88,34
8347,Pioglitazone 15mg,Diabetes,113.14,172.64,27,36
8348,Hydrogen Peroxide,Analgesics,155.95,302.85,63,69
8349,Paracetamol 650mg,Antibiotics,184.46,427.14,16,63
8350,Doxycycline 100mg,Vitamins,172.0,439.11,50,36
8351,Savlon Solution,Diabetes,165.64,261.44,17,143
8352,Ramipril 5mg,Analgesics,231.74,352.59,14,84
8353,Dapagliflozin 10mg,Cardiac,114.09,210.59,89,32
8354,Pioglitazone 15mg,Vitamins,30.75,77.0,88,82
8355,Folic Acid 5mg,Analgesics,141.94,229.57,20,119
8356,Nitrofurantoin 100mg,Antibiotics,147.02,325.13,14,103
8357,Rosuvastatin 5mg,Antibiotics,148.61,308.96,12,38
8358,Ciprofloxacin 500mg,Vitamins,195.94,397.25,69,131
8359,Zinc 20mg,Analgesics,114.93,165.76,14,46
8360,Cefixime 200mg,Analgesics,175.67,288.8,13,140
8361,Chlorhexidine,Diabetes,15.65,24.72,99,114
8362,Silver Sulfadiazine,Analgesics,182.45,279.73,13,77
8363,Zinc 20mg,Analgesics,81.29,130.69,50,115
8364,Losartan 50mg,Antibiotics,164.45,416.59,32,66
8365,Pioglitazone 15mg,Vitamins,56.87,127.22,40,114
8366,Sitagliptin 50mg,Diabetes,61.79,102.19,99,105
8367,Ketorolac 10mg,Antibiotics,49.97,121.06,50,59
8368,Savlon Solution,Diabetes,38.3,68.56,89,39
8369,Vitamin C 500mg,Vitamins,94.28,175.16,25,124
8370,Clopidogrel 75mg,Analgesics,41.69,72.81,78,57
8371,Betadine Ointment,Analgesics,104.51,217.75,93,67
8372,Chlorhexidine,Antibiotics,166.81,360.77,94,150
8373,Zinc 20mg,Antibiotics,33.65,86.56,30,73
8374,Betadine Ointment,Diabetes,25.47,36.14,64,45
8375,Insulin Glargine,Vitamins,22.32,46.78,32,46
8376,Metformin 500mg,Antibiotics,93.21,253.11,71,147
8377,Paracetamol 650mg,Analgesics,120.51,192.73,72,115
8378,Metoprolol 25mg,Analgesics,95.67,183.68,57,80
8379,Losartan 50mg,Vitamins,213.7,468.4,74,40
8380,Clindamycin 300mg,Antibiotics,122.42,287.39,15,146
8381,Amoxicillin 500mg,Vitamins,151.14,304.2,46,73
8382,Vitamin K2,Analgesics,131.04,216.96,46,57
8383,Vitamin E 400mg,Vitamins,84.53,213.44,15,98
8384,Folic Acid 5mg,Cardiac,66.91,130.59,70,148
8385,Vitamin K2,Analgesics,214.77,370.21,53,83
8386,Dettol Antiseptic,Antibiotics,140.22,310.67,26,55
8387,Folic Acid 5mg,Antiseptics,52.71,67.84,10,139
8388,Bisoprolol 5mg,Antibiotics,108.6,304.91,94,24
8389,Celecoxib 100mg,Vitamins,38.0,78.51,15,63
8390,Cefixime 200mg,Analgesics,133.92,191.13,53,103
8391,Bisoprolol 5mg,Vitamins,154.42,296.02,24,66
8392,Chlorhexidine,Analgesics,38.66,76.11,57,82
8393,Savlon Solution,Antiseptics,67.49,91.36,21,72
8394,Vitamin E 400mg,Diabetes,86.12,126.3,76,54
8395,Dapagliflozin 10mg,Diabetes,249.08,362.91,69,133
8396,Vitamin E 400mg,Diabetes,212.82,326.65,64,116
8397,Chlorhexidine,Vitamins,43.29,107.47,70,101
8398,Metformin 500mg,Antibiotics,17.1,37.73,66,58
8399,Doxycycline 100mg,Cardiac,112.13,210.18,59,147
8400,Clindamycin 300mg,Antiseptics,437.25,534.16,94,108
8401,Vildagliptin 50mg,Antibiotics,203.84,391.61,72,78
8402,Zinc 20mg,Cardiac,102.58,191.82,81,79
8403,Cefixime 200mg,Vitamins,60.97,146.49,72,109
8404,Folic Acid 5mg,Vitamins,219.4,512.78,89,80
8405,Vitamin C 500mg,Antibiotics,78.45,191.06,14,92
8406,Vitamin B12,Analgesics,30.09,60.47,77,115
8407,Betadine Ointment,Analgesics,109.64,185.84,93,132
8408,Pioglitazone 15mg,Analgesics,241.63,394.23,45,134
8409,Silver Sulfadiazine,Vitamins,235.08,468.76,61,32
8410,Rosuvastatin 5mg,Antibiotics,210.17,401.3,88,51
8411,Ciprofloxacin 500mg,Antibiotics,11.7,23.59,11,123
8412,Savlon Solution,Antiseptics,88.84,119.76,91,47
8413,Cefixime 200mg,Antibiotics,140.75,392.21,22,49
8414,Vitamin E 400mg,Antibiotics,29.04,76.74,72,75
8415,Multivitamin,Analgesics,178.3,342.83,48,75
8416,Doxycycline 100mg,Analgesics,208.01,380.28,11,28
8417,Bisoprolol 5mg,Diabetes,110.21,174.55,93,29
8418,Metformin 500mg,Vitamins,138.14,266.33,88,117
8419,Ramipril 5mg,Diabetes,62.17,90.19,30,87
8420,Cefixime 200mg,Analgesics,198.37,346.36,80,21
8421,Boroline Cream,Vitamins,119.16,206.64,12,110
8422,Sitagliptin 50mg,Analgesics,46.73,85.73,15,138
8423,Povidone Iodine,Analgesics,134.35,261.93,52,46
8424,Nitrofurantoin 100mg,Analgesics,210.1,372.32,58,54
8425,Biotin 10mg,Analgesics,46.16,88.83,91,127
8426,Ciprofloxacin 500mg,Antibiotics,174.9,417.74,68,94
8427,Empagliflozin 10mg,Analgesics,219.25,399.6,45,149
8428,Doxycycline 100mg,Antiseptics,104.8,129.64,67,56
8429,Vitamin B12,Antibiotics,194.58,426.86,88,54
8430,Dettol Antiseptic,Analgesics,24.82,38.99,85,55
8431,Pioglitazone 15mg,Analgesics,138.19,275.52,52,143
8432,Bisoprolol 5mg,Vitamins,33.83,70.38,20,38
8433,Clopidogrel 75mg,Analgesics,73.73,136.36,19,67
8434,Doxycycline 100mg,Cardiac,41.54,87.63,90,99
8435,Nitrofurantoin 100mg,Antiseptics,233.48,297.09,75,23
8436,Nitrofurantoin 100mg,Analgesics,41.26,73.59,50,91
8437,Ramipril 5mg,Antibiotics,129.37,382.5,78,139
8438,Dettol Antiseptic,Analgesics,77.88,148.01,46,44
8439,Vitamin C 500mg,Vitamins,200.03,436.87,86,59
8440,Silver Sulfadiazine,Antibiotics,184.64,419.31,77,100
8441,Aspirin 75mg,Analgesics,119.96,195.2,15,56
8442,Vitamin C 500mg,Analgesics,183.99,357.61,88,122
8443,Dapagliflozin 10mg,Vitamins,256.55,535.89,37,76
8444,Cefixime 200mg,Antibiotics,157.08,423.93,89,141
8445,Folic Acid 5mg,Analgesics,59.77,98.35,84,30
8446,Folic Acid 5mg,Diabetes,47.55,74.01,71,101
8447,Sitagliptin 50mg,Vitamins,125.19,321.04,88,68
8448,Nitrofurantoin 100mg,Cardiac,140.72,345.83,99,97
8449,Zinc 20mg,Analgesics,73.73,113.47,40,21
8450,Povidone Iodine,Diabetes,80.95,124.98,27,30
8451,Amoxicillin 500mg,Vitamins,26.34,62.75,48,95
8452,Ketorolac 10mg,Analgesics,192.35,332.49,87,101
8453,Ketorolac 10mg,Diabetes,205.68,313.2,56,38
8454,Paracetamol 650mg,Antibiotics,128.68,293.09,10,41
8455,Vitamin B12,Antiseptics,160.64,207.0,90,85
8456,Paracetamol 650mg,Analgesics,45.35,78.08,16,117
8457,Boroline Cream,Vitamins,146.46,298.62,48,93
8458,Empagliflozin 10mg,Antibiotics,9.1,23.13,48,44
8459,Ramipril 5mg,Antiseptics,247.69,318.73,52,98
8460,Biotin 10mg,Antibiotics,168.64,322.47,62,78
8461,Bisoprolol 5mg,Antiseptics,252.05,308.71,74,109
8462,Pioglitazone 15mg,Cardiac,206.8,340.35,54,122
8463,Amoxicillin 500mg,Analgesics,59.63,102.64,99,106
8464,Vitamin K2,Diabetes,273.57,362.4,22,113
8465,Levofloxacin 500mg,Antiseptics,83.97,106.09,80,66
8466,Betadine Ointment,Analgesics,165.07,286.27,36,31
8467,Silver Sulfadiazine,Antibiotics,24.73,60.2,45,62
8468,Vitamin B12,Vitamins,45.6,92.62,87,37
8469,Pioglitazone 15mg,Antibiotics,123.93,287.94,69,60
8470,Biotin 10mg,Analgesics,101.92,183.77,87,85
8471,Ketorolac 10mg,Analgesics,36.4,84.79,61,55
8472,Empagliflozin 10mg,Antibiotics,102.63,231.6,34,80
8473,Losartan 50mg,Antibiotics,101.03,240.24,73,117
8474,Ramipril 5mg,Analgesics,182.19,344.84,19,134
8475,Sitagliptin 50mg,Cardiac,75.36,151.95,21,91
8476,Vildagliptin 50mg,Diabetes,142.38,198.54,10,125
8477,Diclofenac 50mg,Analgesics,73.35,132.37,32,90
8478,Vitamin C 500mg,Vitamins,121.57,257.2,58,110
8479,Folic Acid 5mg,Vitamins,136.15,290.36,74,22
8480,Betadine Ointment,Antiseptics,296.37,376.16,78,123
8481,Metformin 500mg,Analgesics,194.89,323.0,45,58
8482,Doxycycline 100mg,Analgesics,40.38,68.11,99,95
8483,Vildagliptin 50mg,Cardiac,28.94,53.76,36,112
8484,Celecoxib 100mg,Cardiac,150.16,281.52,34,67
8485,Savlon Solution,Diabetes,212.04,309.05,60,132
8486,Aspirin 75mg,Diabetes,123.2,191.5,11,53
8487,Hydrogen Peroxide,Analgesics,57.17,95.15,64,61
8488,Levofloxacin 500mg,Vitamins,165.62,328.2,81,123
8489,Levofloxacin 500mg,Analgesics,168.25,272.53,58,77
8490,Metronidazole 400mg,Analgesics,163.08,299.4,57,143
8491,Hydrogen Peroxide,Diabetes,92.34,159.44,82,126
8492,Betadine Ointment,Analgesics,31.87,56.68,38,132
8493,Hydrogen Peroxide,Antibiotics,65.4,188.11,70,114
8494,Metformin 500mg,Cardiac,118.14,236.46,34,26
8495,Atorvastatin 10mg,Analgesics,82.84,173.56,91,125
8496,Diclofenac 50mg,Antiseptics,424.17,577.93,89,90
8497,Ramipril 5mg,Antiseptics,260.57,353.33,38,53
8498,Folic Acid 5mg,Vitamins,43.53,82.38,43,72
8499,Ibuprofen 400mg,Analgesics,205.7,356.35,75,41
8500,Vitamin B12,Antibiotics,60.74,154.94,63,132
8501,Betadine Ointment,Antibiotics,121.74,290.91,16,36
8502,Ramipril 5mg,Antibiotics,87.68,224.63,34,54
8503,Glimepiride 1mg,Antibiotics,134.01,321.74,74,35
8504,Silver Sulfadiazine,Antiseptics,478.13,623.04,93,126
8505,Vildagliptin 50mg,Analgesics,97.44,171.75,11,65
8506,Insulin Glargine,Diabetes,246.62,364.78,96,47
8507,Levofloxacin 500mg,Analgesics,247.71,379.84,26,98
8508,Glimepiride 1mg,Vitamins,277.77,432.31,70,49
8509,Clopidogrel 75mg,Cardiac,89.51,182.54,50,138
8510,Cefixime 200mg,Antibiotics,84.01,173.93,24,127
8511,Metronidazole 400mg,Analgesics,150.88,272.69,81,66
8512,Ketorolac 10mg,Vitamins,190.37,360.18,98,73
8513,Vitamin E 400mg,Diabetes,80.74,116.91,18,52
8514,Ramipril 5mg,Diabetes,225.55,351.51,46,45
8515,Rosuvastatin 5mg,Antibiotics,72.51,201.09,33,119
8516,Clopidogrel 75mg,Analgesics,123.51,212.28,97,53
8517,Dettol Antiseptic,Antiseptics,412.86,560.96,100,150
8518,Chlorhexidine,Cardiac,48.19,78.29,93,88
8519,Dapagliflozin 10mg,Antibiotics,183.63,398.33,53,84
8520,Vitamin B12,Cardiac,155.74,313.22,31,79
8521,Ramipril 5mg,Antibiotics,20.0,39.21,35,45
8522,Betadine Ointment,Antibiotics,150.55,354.99,10,95
8523,Vitamin B12,Analgesics,145.3,284.08,78,104
8524,Vitamin C 500mg,Antibiotics,16.04,36.57,86,150
8525,Dettol Antiseptic,Vitamins,200.24,359.27,49,36
8526,Zinc 20mg,Analgesics,61.32,106.91,42,145
8527,Naproxen 500mg,Antibiotics,32.57,89.03,44,73
8528,Doxycycline 100mg,Diabetes,86.14,136.25,70,149
8529,Nitrofurantoin 100mg,Diabetes,27.79,47.02,59,91
8530,Clindamycin 300mg,Vitamins,122.0,247.44,40,100
8531,Cefixime 200mg,Cardiac,100.59,177.33,78,65
8532,Pioglitazone 15mg,Analgesics,188.05,313.87,65,30
8533,Hydrogen Peroxide,Vitamins,193.16,410.78,80,64
8534,Boroline Cream,Diabetes,127.18,217.44,35,131
8535,Vitamin E 400mg,Vitamins,176.45,332.62,65,150
8536,Cefixime 200mg,Antibiotics,163.1,370.44,72,140
8537,Amlodipine 5mg,Analgesics,195.12,314.71,43,134
8538,Insulin Glargine,Cardiac,15.25,26.98,43,114
8539,Naproxen 500mg,Antibiotics,6.2,12.64,87,128
8540,Sitagliptin 50mg,Cardiac,54.24,95.27,87,56
8541,Celecoxib 100mg,Vitamins,198.32,444.15,16,71
8542,Metronidazole 400mg,Vitamins,126.19,260.84,17,26
8543,Dettol Antiseptic,Diabetes,91.49,135.27,98,100
8544,Doxycycline 100mg,Vitamins,259.64,485.49,48,129
8545,Sitagliptin 50mg,Antibiotics,74.39,218.07,65,48
8546,Sitagliptin 50mg,Vitamins,24.06,55.27,63,89
8547,Cefixime 200mg,Diabetes,108.58,175.52,41,76
8548,Povidone Iodine,Antibiotics,14.37,32.11,19,46
8549,Nitrofurantoin 100mg,Antibiotics,90.59,205.41,40,54
8550,Metformin 500mg,Analgesics,111.72,194.03,20,106
8551,Chlorhexidine,Cardiac,131.49,295.12,66,50
8552,Amlodipine 5mg,Analgesics,139.27,270.75,95,134
8553,Naproxen 500mg,Vitamins,58.44,119.47,30,94
8554,Doxycycline 100mg,Antibiotics,33.94,106.39,90,60
8555,Sitagliptin 50mg,Antibiotics,30.24,81.87,55,99
8556,Levofloxacin 500mg,Vitamins,205.11,407.13,43,87
8557,Metformin 500mg,Analgesics,116.78,184.37,87,37
8558,Folic Acid 5mg,Vitamins,94.5,185.71,69,49
8559,Hydrogen Peroxide,Diabetes,55.0,85.08,65,64
8560,Sitagliptin 50mg,Diabetes,239.19,370.5,98,51
8561,Hydrogen Peroxide,Analgesics,92.82,186.01,28,27
8562,Metformin 500mg,Cardiac,154.03,289.94,22,70
8563,Silver Sulfadiazine,Vitamins,118.25,241.73,22,107
8564,Clopidogrel 75mg,Cardiac,61.5,138.33,44,138
8565,Silver Sulfadiazine,Antibiotics,133.76,380.87,75,56
8566,Biotin 10mg,Vitamins,131.98,274.93,14,47
8567,Ketorolac 10mg,Cardiac,77.27,139.0,83,121
8568,Ciprofloxacin 500mg,Cardiac,138.56,272.4,100,118
8569,Vildagliptin 50mg,Antibiotics,163.21,409.1,66,46
8570,Vildagliptin 50mg,Analgesics,31.65,56.72,89,67
8571,Metoprolol 25mg,Antibiotics,97.95,193.17,100,138
8572,Silver Sulfadiazine,Antibiotics,108.51,288.11,26,93
8573,Aspirin 75mg,Antibiotics,76.77,173.94,49,82
8574,Sitagliptin 50mg,Analgesics,148.53,260.61,68,82
8575,Povidone Iodine,Cardiac,210.27,364.21,47,146
8576,Clindamycin 300mg,Analgesics,235.09,366.41,24,95
8577,Metformin 500mg,Vitamins,41.34,81.8,21,114
8578,Rosuvastatin 5mg,Analgesics,76.14,143.19,48,122
8579,Boroline Cream,Antibiotics,181.7,384.09,42,20
8580,Aspirin 75mg,Analgesics,206.89,327.05,100,125
8581,Hydrogen Peroxide,Analgesics,67.59,96.84,46,28
8582,Empagliflozin 10mg,Diabetes,192.15,323.01,97,49
8583,Zinc 20mg,Cardiac,6.15,12.7,31,77
8584,Doxycycline 100mg,Analgesics,79.85,144.17,97,131
8585,Metoprolol 25mg,Antibiotics,169.23,395.4,90,124
8586,Folic Acid 5mg,Antibiotics,67.89,146.83,26,35
8587,Empagliflozin 10mg,Cardiac,41.96,79.72,45,98
8588,Doxycycline 100mg,Diabetes,176.01,307.0,61,42
8589,Multivitamin,Vitamins,123.25,216.75,87,35
8590,Povidone Iodine,Vitamins,231.14,454.64,65,122
8591,Ibuprofen 400mg,Cardiac,119.75,209.44,64,71
8592,Tramadol 50mg,Analgesics,73.33,115.8,57,54
8593,Cefixime 200mg,Antibiotics,108.04,260.43,73,106
8594,Nitrofurantoin 100mg,Cardiac,177.66,283.7,73,54
8595,Folic Acid 5mg,Diabetes,120.63,182.15,31,57
8596,Clopidogrel 75mg,Vitamins,135.15,368.04,40,142
8597,Dettol Antiseptic,Vitamins,131.29,265.96,37,41
8598,Paracetamol 650mg,Antibiotics,155.38,357.33,96,68
8599,Hydrogen Peroxide,Vitamins,290.4,485.84,54,26
8600,Doxycycline 100mg,Vitamins,264.97,529.58,46,42
8601,Tramadol 50mg,Antibiotics,56.18,123.13,21,98
8602,Ketorolac 10mg,Diabetes,150.22,251.66,99,63
8603,Clindamycin 300mg,Cardiac,102.47,221.45,66,110
8604,Povidone Iodine,Analgesics,26.46,38.43,89,42
8605,Ibuprofen 400mg,Antibiotics,57.09,144.71,23,147
8606,Zinc 20mg,Antibiotics,40.7,98.69,85,31
8607,Insulin Glargine,Diabetes,208.7,288.05,39,106
8608,Clindamycin 300mg,Analgesics,60.75,126.31,70,49
8609,Multivitamin,Vitamins,8.04,16.65,25,36
8610,Clopidogrel 75mg,Cardiac,44.41,78.66,33,37
8611,Multivitamin,Antibiotics,47.72,144.07,89,101
8612,Amlodipine 5mg,Cardiac,48.08,91.77,38,110
8613,Pioglitazone 15mg,Antiseptics,45.64,61.49,98,112
8614,Glimepiride 1mg,Analgesics,113.28,181.2,26,137
8615,Sitagliptin 50mg,Analgesics,127.83,220.71,52,47
8616,Paracetamol 650mg,Antiseptics,212.93,270.84,75,87
8617,Folic Acid 5mg,Antiseptics,36.82,45.49,64,141
8618,Bisoprolol 5mg,Analgesics,21.66,35.95,18,67
8619,Dapagliflozin 10mg,Analgesics,150.07,259.01,35,74
8620,Boroline Cream,Analgesics,178.67,283.72,67,129
8621,Bisoprolol 5mg,Antiseptics,376.66,492.13,63,39
8622,Silver Sulfadiazine,Analgesics,100.76,178.05,62,71
8623,Bisoprolol 5mg,Vitamins,30.24,76.65,45,126
8624,Rosuvastatin 5mg,Cardiac,182.04,325.48,65,81
8625,Naproxen 500mg,Analgesics,61.72,99.32,69,63
8626,Savlon Solution,Vitamins,109.62,212.56,38,77
8627,Tramadol 50mg,Analgesics,95.54,158.21,29,43
8628,Glimepiride 1mg,Cardiac,14.61,32.79,82,120
8629,Savlon Solution,Antibiotics,177.94,415.29,44,108
8630,Zinc 20mg,Diabetes,59.46,94.81,74,63
8631,Empagliflozin 10mg,Vitamins,156.72,271.38,51,66
8632,Hydrogen Peroxide,Analgesics,100.81,164.85,21,114
8633,Multivitamin,Analgesics,205.68,334.2,14,147
8634,Levofloxacin 500mg,Antibiotics,63.37,175.86,57,59
8635,Chlorhexidine,Antibiotics,53.3,106.86,35,149
8636,Losartan 50mg,Diabetes,27.52,38.75,76,78
8637,Zinc 20mg,Diabetes,207.32,293.77,84,83
8638,Dettol Antiseptic,Antibiotics,133.14,351.47,48,22
8639,Cefixime 200mg,Vitamins,84.45,156.73,38,125
8640,Empagliflozin 10mg,Vitamins,64.83,128.45,19,86
8641,Insulin Glargine,Diabetes,154.46,232.89,45,137
8642,Empagliflozin 10mg,Antibiotics,110.2,258.77,100,96
8643,Vitamin E 400mg,Analgesics,132.08,232.47,37,44
8644,Ketorolac 10mg,Analgesics,59.54,97.48,94,44
8645,Metronidazole 400mg,Vitamins,255.45,543.44,97,129
8646,Betadine Ointment,Antibiotics,31.67,68.04,16,122
8647,Rosuvastatin 5mg,Antibiotics,39.06,92.44,23,134
8648,Multivitamin,Analgesics,101.11,180.83,81,147
8649,Dettol Antiseptic,Diabetes,193.54,326.05,64,146
8650,Tramadol 50mg,Analgesics,58.05,108.79,45,81
8651,Insulin Glargine,Analgesics,162.36,265.63,96,70
8652,Amoxicillin 500mg,Antibiotics,192.12,407.24,10,120
8653,Sitagliptin 50mg,Analgesics,70.44,114.68,89,111
