StockID,Store_ID,ProductID,BatchNumber,ExpiryDate,QuantityOnHand,SupplierID,DaysToExpiry,ExpiryStatus
8623,HYD005,51,BATCH_8623,03/14/2028,58,66,679,Valid
8624,HYD005,197,BATCH_8624,06/12/2026,118,55,38,Valid
8625,HYD004,85,BATCH_8625,08/06/2026,176,174,93,Valid
8626,HYD001,75,BATCH_8626,05/07/2026,158,34,2,Expiring Soon
8627,HYD004,48,BATCH_8627,04/22/2027,14,158,352,Valid
8628,HYD001,49,BATCH_8628,07/25/2027,115,142,446,Valid
8629,HYD005,63,BATCH_8629,04/03/2027,65,63,333,Valid
8630,HYD001,110,BATCH_8630,09/06/2027,190,133,489,Valid
8631,HYD003,192,BATCH_8631,07/05/2027,68,67,426,Valid
8632,HYD003,11,BATCH_8632,03/22/2028,190,151,687,Valid
8633,HYD002,7,BATCH_8633,11/20/2026,47,161,199,Valid
8634,HYD001,119,BATCH_8634,12/24/2026,111,2,233,Valid
8635,HYD003,40,BATCH_8635,07/11/2026,158,160,67,Valid
8636,HYD001,32,BATCH_8636,11/10/2026,40,53,189,Valid
8637,HYD001,34,BATCH_8637,09/06/2026,97,51,124,Valid
8638,HYD002,6,BATCH_8638,07/26/2026,62,92,82,Valid
8639,HYD004,91,BATCH_8639,06/04/2027,0,63,395,Valid
8640,HYD001,113,BATCH_8640,12/19/2027,90,71,593,Valid
8641,HYD001,47,BATCH_8641,06/17/2027,53,42,408,Valid
8642,HYD001,31,BATCH_8642,02/10/2027,160,156,281,Valid
8643,HYD003,56,BATCH_8643,02/10/2028,142,84,646,Valid
8644,HYD001,6,BATCH_8644,10/19/2026,32,52,167,Valid
8645,HYD001,171,BATCH_8645,03/05/2026,35,180,-61,Expired
8646,HYD001,195,BATCH_8646,08/02/2027,132,33,454,Valid
8647,HYD001,78,BATCH_8647,03/13/2026,31,178,-53,Expired
8648,HYD001,146,BATCH_8648,07/18/2026,14,89,74,Valid
8649,HYD003,136,BATCH_8649,03/17/2028,181,115,682,Valid
8650,HYD002,133,BATCH_8650,07/08/2026,113,194,64,Valid
8651,HYD004,154,BATCH_8651,12/14/2026,52,151,223,Valid
8652,HYD005,192,BATCH_8652,08/23/2027,69,184,475,Valid
8653,HYD003,164,BATCH_8653,10/25/2026,60,135,173,Valid
8654,HYD001,96,BATCH_8654,04/03/2026,137,41,-32,Expired
8655,HYD004,38,BATCH_8655,01/12/2027,195,132,252,Valid
8656,HYD002,112,BATCH_8656,03/09/2028,33,151,674,Valid
8657,HYD003,26,BATCH_8657,01/08/2028,87,48,613,Valid
8658,HYD003,94,BATCH_8658,11/05/2026,175,108,184,Valid
8659,HYD005,135,BATCH_8659,05/01/2027,86,87,361,Valid
8660,HYD005,11,BATCH_8660,09/24/2026,13,132,142,Valid
8661,HYD001,148,BATCH_8661,01/11/2027,186,187,251,Valid
8662,HYD005,85,BATCH_8662,03/07/2028,67,190,672,Valid
8663,HYD005,117,BATCH_8663,07/23/2027,26,173,444,Valid
8664,HYD003,4,BATCH_8664,09/12/2026,131,142,130,Valid
8665,HYD003,150,BATCH_8665,03/29/2027,182,84,328,Valid
8666,HYD001,131,BATCH_8666,12/21/2026,167,66,230,Valid
8667,HYD003,105,BATCH_8667,11/22/2026,10,61,201,Valid
8668,HYD003,7,BATCH_8668,08/24/2026,105,153,111,Valid
8669,HYD003,89,BATCH_8669,10/25/2027,153,179,538,Valid
8670,HYD002,95,BATCH_8670,11/22/2027,130,131,566,Valid
8671,HYD001,16,BATCH_8671,05/30/2026,193,183,25,Expiring Soon
8672,HYD002,170,BATCH_8672,08/02/2026,114,113,89,Valid
8673,HYD003,77,BATCH_8673,04/21/2028,196,116,717,Valid
8674,HYD004,127,BATCH_8674,02/10/2028,95,148,646,Valid
8675,HYD002,95,BATCH_8675,02/13/2028,181,31,649,Valid
8676,HYD002,56,BATCH_8676,07/16/2026,114,38,72,Valid
8677,HYD003,189,BATCH_8677,08/15/2027,123,153,467,Valid
8678,HYD004,158,BATCH_8678,01/13/2027,4,127,253,Valid
8679,HYD001,182,BATCH_8679,01/23/2027,84,94,263,Valid
8680,HYD005,73,BATCH_8680,03/31/2026,145,177,-35,Expired
8681,HYD004,119,BATCH_8681,06/01/2026,184,28,27,Expiring Soon
8682,HYD004,110,BATCH_8682,08/09/2027,50,174,461,Valid
8683,HYD005,88,BATCH_8683,09/16/2026,168,126,134,Valid
8684,HYD001,40,BATCH_8684,06/09/2027,93,151,400,Valid
8685,HYD002,88,BATCH_8685,04/03/2026,43,199,-32,Expired
8686,HYD004,111,BATCH_8686,05/17/2026,67,160,12,Expiring Soon
8687,HYD001,97,BATCH_8687,03/25/2027,31,40,324,Valid
8688,HYD002,126,BATCH_8688,05/24/2027,173,124,384,Valid
8689,HYD004,93,BATCH_8689,05/21/2026,16,73,16,Expiring Soon
8690,HYD003,29,BATCH_8690,08/26/2027,70,27,478,Valid
8691,HYD004,164,BATCH_8691,07/09/2027,14,87,430,Valid
8692,HYD003,94,BATCH_8692,06/01/2026,142,62,27,Expiring Soon
8693,HYD003,91,BATCH_8693,04/15/2027,159,87,345,Valid
8694,HYD003,112,BATCH_8694,05/13/2026,31,109,8,Expiring Soon
8695,HYD005,170,BATCH_8695,12/05/2026,52,96,214,Valid
8696,HYD004,180,BATCH_8696,05/07/2026,106,131,2,Expiring Soon
8697,HYD001,144,BATCH_8697,02/27/2027,194,2,298,Valid
8698,HYD003,191,BATCH_8698,08/24/2027,7,129,476,Valid
8699,HYD004,195,BATCH_8699,01/15/2027,75,52,255,Valid
8700,HYD001,122,BATCH_8700,06/15/2026,94,85,41,Valid
8701,HYD004,144,BATCH_8701,07/10/2026,196,41,66,Valid
8702,HYD001,161,BATCH_8702,03/26/2027,149,60,325,Valid
8703,HYD002,101,BATCH_8703,01/21/2027,11,200,261,Valid
8704,HYD005,175,BATCH_8704,11/27/2027,17,172,571,Valid
8705,HYD004,10,BATCH_8705,04/26/2027,147,133,356,Valid
8706,HYD005,140,BATCH_8706,12/12/2026,165,174,221,Valid
8707,HYD001,23,BATCH_8707,03/21/2028,94,96,686,Valid
8708,HYD005,51,BATCH_8708,02/16/2026,23,28,-78,Expired
8709,HYD003,53,BATCH_8709,01/01/2027,11,42,241,Valid
8710,HYD004,73,BATCH_8710,02/26/2027,8,157,297,Valid
8711,HYD002,176,BATCH_8711,11/21/2027,181,56,565,Valid
8712,HYD005,111,BATCH_8712,04/12/2027,127,151,342,Valid
8713,HYD001,48,BATCH_8713,01/29/2027,170,172,269,Valid
8714,HYD002,140,BATCH_8714,11/06/2027,132,44,550,Valid
8715,HYD001,144,BATCH_8715,09/30/2026,157,55,148,Valid
8716,HYD005,77,BATCH_8716,05/12/2027,115,134,372,Valid
8717,HYD001,193,BATCH_8717,11/15/2026,197,116,194,Valid
8718,HYD004,104,BATCH_8718,10/19/2027,191,70,532,Valid
8719,HYD002,190,BATCH_8719,04/13/2027,139,60,343,Valid
8720,HYD003,132,BATCH_8720,03/15/2026,47,76,-51,Expired
8721,HYD002,191,BATCH_8721,11/07/2026,111,75,186,Valid
8722,HYD004,72,BATCH_8722,03/21/2027,186,106,320,Valid
8723,HYD003,71,BATCH_8723,11/05/2027,65,119,549,Valid
8724,HYD005,50,BATCH_8724,12/22/2026,194,127,231,Valid
8725,HYD005,112,BATCH_8725,04/11/2026,61,114,-24,Expired
8726,HYD005,167,BATCH_8726,04/20/2027,132,24,350,Valid
8727,HYD005,122,BATCH_8727,01/09/2027,77,70,249,Valid
8728,HYD005,146,BATCH_8728,04/05/2027,79,100,335,Valid
8729,HYD005,115,BATCH_8729,04/28/2026,78,66,-7,Expired
8730,HYD004,157,BATCH_8730,12/24/2026,145,158,233,Valid
8731,HYD003,64,BATCH_8731,06/19/2026,83,85,45,Valid
8732,HYD004,104,BATCH_8732,07/25/2026,167,37,81,Valid
8733,HYD002,158,BATCH_8733,04/11/2028,2,40,707,Valid
8734,HYD004,150,BATCH_8734,08/25/2027,142,145,477,Valid
8735,HYD004,69,BATCH_8735,05/29/2027,99,108,389,Valid
8736,HYD005,17,BATCH_8736,12/06/2026,169,138,215,Valid
8737,HYD002,36,BATCH_8737,03/02/2027,62,171,301,Valid
8738,HYD002,69,BATCH_8738,07/08/2027,143,126,429,Valid
8739,HYD002,48,BATCH_8739,10/20/2026,57,120,168,Valid
8740,HYD002,59,BATCH_8740,09/10/2027,180,143,493,Valid
8741,HYD003,14,BATCH_8741,05/28/2026,172,183,23,Expiring Soon
8742,HYD001,53,BATCH_8742,07/03/2027,105,126,424,Valid
8743,HYD003,181,BATCH_8743,08/06/2026,83,127,93,Valid
8744,HYD005,63,BATCH_8744,01/17/2027,67,85,257,Valid
8745,HYD003,150,BATCH_8745,10/25/2026,175,84,173,Valid
8746,HYD004,170,BATCH_8746,05/28/2026,166,171,23,Expiring Soon
8747,HYD003,118,BATCH_8747,11/08/2027,98,144,552,Valid
8748,HYD001,14,BATCH_8748,10/04/2026,86,18,152,Valid
8749,HYD002,102,BATCH_8749,04/04/2027,166,109,334,Valid
8750,HYD003,164,BATCH_8750,03/23/2027,154,68,322,Valid
8751,HYD002,107,BATCH_8751,10/13/2026,42,120,161,Valid
8752,HYD001,95,BATCH_8752,07/23/2026,27,66,79,Valid
8753,HYD004,91,BATCH_8753,05/14/2026,64,65,9,Expiring Soon
8754,HYD002,11,BATCH_8754,07/12/2026,74,39,68,Valid
8755,HYD001,176,BATCH_8755,04/09/2027,110,114,339,Valid
8756,HYD003,117,BATCH_8756,11/20/2026,94,36,199,Valid
8757,HYD001,64,BATCH_8757,01/24/2028,21,162,629,Valid
8758,HYD005,24,BATCH_8758,09/21/2027,88,172,504,Valid
8759,HYD001,88,BATCH_8759,04/18/2026,95,161,-17,Expired
8760,HYD001,61,BATCH_8760,05/03/2027,81,141,363,Valid
8761,HYD003,13,BATCH_8761,01/12/2027,160,68,252,Valid
8762,HYD002,48,BATCH_8762,03/09/2027,181,145,308,Valid
8763,HYD005,122,BATCH_8763,06/02/2027,105,182,393,Valid
8764,HYD002,48,BATCH_8764,03/12/2028,171,152,677,Valid
8765,HYD001,200,BATCH_8765,08/18/2026,32,54,105,Valid
8766,HYD002,141,BATCH_8766,04/12/2028,0,103,708,Valid
8767,HYD001,191,BATCH_8767,08/07/2026,157,20,94,Valid
8768,HYD004,12,BATCH_8768,11/23/2027,93,39,567,Valid
8769,HYD002,155,BATCH_8769,01/04/2028,135,69,609,Valid
8770,HYD003,118,BATCH_8770,01/19/2027,148,197,259,Valid
8771,HYD004,93,BATCH_8771,10/31/2027,85,34,544,Valid
8772,HYD004,5,BATCH_8772,02/07/2026,89,158,-87,Expired
8773,HYD005,110,BATCH_8773,02/25/2028,28,75,661,Valid
8774,HYD002,82,BATCH_8774,03/14/2026,49,12,-52,Expired
8775,HYD003,2,BATCH_8775,07/19/2026,122,188,75,Valid
8776,HYD003,32,BATCH_8776,06/11/2027,10,110,402,Valid
8777,HYD001,3,BATCH_8777,07/26/2026,35,28,82,Valid
8778,HYD004,141,BATCH_8778,04/23/2026,73,87,-12,Expired
8779,HYD002,118,BATCH_8779,12/19/2026,72,115,228,Valid
8780,HYD002,40,BATCH_8780,11/18/2027,72,63,562,Valid
8781,HYD001,157,BATCH_8781,05/03/2026,113,73,-2,Expired
8782,HYD002,23,BATCH_8782,01/08/2027,105,109,248,Valid
8783,HYD004,90,BATCH_8783,01/28/2027,11,45,268,Valid
8784,HYD002,52,BATCH_8784,05/15/2027,22,106,375,Valid
8785,HYD003,87,BATCH_8785,10/30/2027,5,108,543,Valid
8786,HYD002,65,BATCH_8786,09/23/2027,83,85,506,Valid
8787,HYD003,39,BATCH_8787,12/18/2027,116,36,592,Valid
8788,HYD001,173,BATCH_8788,11/03/2026,103,162,182,Valid
8789,HYD004,192,BATCH_8789,07/03/2026,36,117,59,Valid
8790,HYD003,29,BATCH_8790,02/07/2028,1,92,643,Valid
8791,HYD004,141,BATCH_8791,06/17/2026,10,110,43,Valid
8792,HYD005,1,BATCH_8792,05/02/2027,118,20,362,Valid
8793,HYD001,46,BATCH_8793,12/07/2027,178,134,581,Valid
8794,HYD001,99,BATCH_8794,09/01/2027,176,154,484,Valid
8795,HYD002,47,BATCH_8795,03/01/2027,93,49,300,Valid
8796,HYD005,59,BATCH_8796,10/06/2026,4,162,154,Valid
8797,HYD003,70,BATCH_8797,12/13/2027,72,188,587,Valid
8798,HYD005,180,BATCH_8798,06/03/2026,20,108,29,Expiring Soon
8799,HYD003,122,BATCH_8799,01/22/2028,113,149,627,Valid
8800,HYD003,49,BATCH_8800,04/23/2027,27,181,353,Valid
8801,HYD005,59,BATCH_8801,03/26/2026,37,70,-40,Expired
8802,HYD002,102,BATCH_8802,07/13/2026,105,192,69,Valid
8803,HYD005,86,BATCH_8803,03/19/2028,189,29,684,Valid
8804,HYD005,7,BATCH_8804,10/06/2026,184,9,154,Valid
8805,HYD003,18,BATCH_8805,08/20/2027,82,182,472,Valid
8806,HYD003,140,BATCH_8806,02/08/2027,8,200,279,Valid
8807,HYD003,26,BATCH_8807,01/21/2027,155,57,261,Valid
8808,HYD002,73,BATCH_8808,05/18/2026,198,94,13,Expiring Soon
8809,HYD002,58,BATCH_8809,11/13/2027,51,196,557,Valid
8810,HYD002,2,BATCH_8810,10/21/2026,123,182,169,Valid
8811,HYD003,180,BATCH_8811,05/03/2026,49,120,-2,Expired
8812,HYD001,1,BATCH_8812,07/18/2027,30,104,439,Valid
8813,HYD003,60,BATCH_8813,08/29/2026,114,9,116,Valid
8814,HYD002,25,BATCH_8814,03/27/2027,2,192,326,Valid
8815,HYD003,113,BATCH_8815,06/17/2026,28,48,43,Valid
8816,HYD003,181,BATCH_8816,01/29/2028,141,175,634,Valid
8817,HYD002,55,BATCH_8817,10/28/2026,23,115,176,Valid
8818,HYD005,96,BATCH_8818,10/28/2027,135,28,541,Valid
8819,HYD004,97,BATCH_8819,10/18/2027,95,10,531,Valid
8820,HYD003,155,BATCH_8820,02/03/2028,126,190,639,Valid
8821,HYD002,177,BATCH_8821,09/20/2026,7,196,138,Valid
8822,HYD001,15,BATCH_8822,09/19/2026,184,93,137,Valid
8823,HYD005,22,BATCH_8823,11/16/2027,155,197,560,Valid
8824,HYD005,49,BATCH_8824,10/07/2027,183,167,520,Valid
8825,HYD001,125,BATCH_8825,02/16/2028,96,74,652,Valid
8826,HYD004,8,BATCH_8826,05/20/2027,154,183,380,Valid
8827,HYD003,186,BATCH_8827,02/20/2027,11,99,291,Valid
8828,HYD003,181,BATCH_8828,09/13/2026,90,39,131,Valid
8829,HYD003,147,BATCH_8829,11/30/2027,94,120,574,Valid
8830,HYD001,170,BATCH_8830,04/20/2028,97,95,716,Valid
8831,HYD001,148,BATCH_8831,07/13/2026,100,47,69,Valid
8832,HYD001,121,BATCH_8832,07/26/2027,108,38,447,Valid
8833,HYD002,116,BATCH_8833,03/06/2028,148,170,671,Valid
8834,HYD002,106,BATCH_8834,03/23/2026,194,33,-43,Expired
8835,HYD004,190,BATCH_8835,04/10/2027,31,144,340,Valid
8836,HYD004,132,BATCH_8836,02/11/2027,189,31,282,Valid
8837,HYD001,156,BATCH_8837,03/17/2027,111,1,316,Valid
8838,HYD005,167,BATCH_8838,02/13/2028,150,72,649,Valid
8839,HYD005,1,BATCH_8839,12/15/2026,167,120,224,Valid
8840,HYD001,13,BATCH_8840,01/23/2028,34,128,628,Valid
8841,HYD004,171,BATCH_8841,12/07/2026,135,7,216,Valid
8842,HYD003,172,BATCH_8842,02/13/2028,118,120,649,Valid
8843,HYD004,127,BATCH_8843,01/12/2027,21,72,252,Valid
8844,HYD005,119,BATCH_8844,06/17/2026,178,99,43,Valid
8845,HYD005,34,BATCH_8845,03/06/2026,26,145,-60,Expired
8846,HYD003,110,BATCH_8846,03/12/2027,78,112,311,Valid
8847,HYD001,126,BATCH_8847,01/23/2027,51,163,263,Valid
8848,HYD003,153,BATCH_8848,06/30/2027,99,179,421,Valid
8849,HYD005,176,BATCH_8849,08/25/2027,151,43,477,Valid
8850,HYD002,10,BATCH_8850,04/02/2027,30,53,332,Valid
8851,HYD003,103,BATCH_8851,01/26/2028,186,146,631,Valid
8852,HYD004,73,BATCH_8852,05/01/2028,200,172,727,Valid
8853,HYD005,45,BATCH_8853,08/26/2026,11,13,113,Valid
8854,HYD004,92,BATCH_8854,11/20/2026,108,120,199,Valid
8855,HYD003,185,BATCH_8855,04/13/2028,106,164,709,Valid
8856,HYD004,49,BATCH_8856,04/19/2026,138,31,-16,Expired
8857,HYD005,34,BATCH_8857,02/13/2026,125,187,-81,Expired
8858,HYD004,68,BATCH_8858,03/06/2027,115,73,305,Valid
8859,HYD004,116,BATCH_8859,08/01/2026,95,158,88,Valid
8860,HYD005,171,BATCH_8860,04/23/2027,167,141,353,Valid
8861,HYD003,56,BATCH_8861,02/05/2028,95,99,641,Valid
8862,HYD005,149,BATCH_8862,11/13/2026,192,32,192,Valid
8863,HYD002,90,BATCH_8863,04/14/2028,197,10,710,Valid
8864,HYD001,157,BATCH_8864,09/18/2026,15,179,136,Valid
8865,HYD004,66,BATCH_8865,02/09/2026,163,148,-85,Expired
8866,HYD001,39,BATCH_8866,10/09/2026,125,29,157,Valid
8867,HYD005,23,BATCH_8867,02/02/2028,149,148,638,Valid
8868,HYD002,54,BATCH_8868,10/06/2026,61,174,154,Valid
8869,HYD001,55,BATCH_8869,11/04/2027,62,196,548,Valid
8870,HYD005,123,BATCH_8870,01/03/2027,10,83,243,Valid
8871,HYD004,136,BATCH_8871,02/05/2027,131,189,276,Valid
8872,HYD004,96,BATCH_8872,05/08/2026,60,85,3,Expiring Soon
8873,HYD003,46,BATCH_8873,04/15/2027,176,44,345,Valid
8874,HYD001,35,BATCH_8874,07/16/2027,198,141,437,Valid
8875,HYD004,65,BATCH_8875,01/24/2028,129,32,629,Valid
8876,HYD001,48,BATCH_8876,12/10/2027,103,152,584,Valid
8877,HYD005,51,BATCH_8877,04/26/2028,190,95,722,Valid
8878,HYD001,116,BATCH_8878,06/08/2026,146,43,34,Valid
8879,HYD002,36,BATCH_8879,02/12/2026,21,113,-82,Expired
8880,HYD004,131,BATCH_8880,01/23/2028,85,3,628,Valid
8881,HYD002,146,BATCH_8881,03/07/2027,175,185,306,Valid
8882,HYD004,96,BATCH_8882,01/27/2028,80,84,632,Valid
8883,HYD004,178,BATCH_8883,11/18/2027,185,124,562,Valid
8884,HYD005,21,BATCH_8884,03/05/2028,76,53,670,Valid
8885,HYD001,33,BATCH_8885,02/24/2027,54,78,295,Valid
8886,HYD003,53,BATCH_8886,05/26/2026,63,129,21,Expiring Soon
8887,HYD001,18,BATCH_8887,06/26/2026,126,91,52,Valid
8888,HYD001,151,BATCH_8888,05/17/2026,117,41,12,Expiring Soon
8889,HYD001,159,BATCH_8889,04/09/2027,131,9,339,Valid
8890,HYD002,98,BATCH_8890,08/21/2027,115,165,473,Valid
8891,HYD003,107,BATCH_8891,04/16/2026,156,66,-19,Expired
8892,HYD002,52,BATCH_8892,05/10/2027,104,138,370,Valid
8893,HYD004,118,BATCH_8893,11/09/2027,133,138,553,Valid
8894,HYD003,84,BATCH_8894,06/18/2027,102,147,409,Valid
8895,HYD003,59,BATCH_8895,01/01/2028,68,28,606,Valid
8896,HYD001,184,BATCH_8896,04/22/2028,4,77,718,Valid
8897,HYD002,125,BATCH_8897,08/13/2027,66,160,465,Valid
8898,HYD002,90,BATCH_8898,02/01/2027,149,39,272,Valid
8899,HYD001,1,BATCH_8899,12/28/2026,134,19,237,Valid
8900,HYD005,140,BATCH_8900,11/23/2027,156,160,567,Valid
8901,HYD001,55,BATCH_8901,08/26/2026,195,161,113,Valid
8902,HYD005,63,BATCH_8902,03/25/2028,114,83,690,Valid
8903,HYD002,136,BATCH_8903,11/23/2027,128,163,567,Valid
8904,HYD001,26,BATCH_8904,05/20/2027,83,184,380,Valid
8905,HYD004,10,BATCH_8905,09/10/2026,76,118,128,Valid
8906,HYD003,102,BATCH_8906,04/05/2028,164,24,701,Valid
8907,HYD004,74,BATCH_8907,08/14/2026,98,48,101,Valid
8908,HYD003,86,BATCH_8908,05/14/2026,72,107,9,Expiring Soon
8909,HYD002,1,BATCH_8909,04/22/2027,31,60,352,Valid
8910,HYD003,182,BATCH_8910,11/23/2026,99,160,202,Valid
8911,HYD002,37,BATCH_8911,07/21/2027,145,73,442,Valid
8912,HYD001,126,BATCH_8912,02/21/2028,192,114,657,Valid
8913,HYD002,171,BATCH_8913,02/23/2026,58,71,-71,Expired
8914,HYD004,99,BATCH_8914,06/01/2026,159,88,27,Expiring Soon
8915,HYD003,121,BATCH_8915,11/15/2026,184,170,194,Valid
8916,HYD001,107,BATCH_8916,06/24/2026,63,147,50,Valid
8917,HYD005,20,BATCH_8917,10/29/2026,113,148,177,Valid
8918,HYD003,28,BATCH_8918,02/05/2028,48,87,641,Valid
8919,HYD002,20,BATCH_8919,10/15/2027,161,196,528,Valid
8920,HYD001,190,BATCH_8920,05/30/2026,0,44,25,Expiring Soon
8921,HYD002,75,BATCH_8921,02/22/2028,124,87,658,Valid
8922,HYD004,18,BATCH_8922,05/03/2026,131,11,-2,Expired
8923,HYD005,87,BATCH_8923,10/18/2026,64,171,166,Valid
8924,HYD001,136,BATCH_8924,09/15/2026,69,32,133,Valid
8925,HYD002,56,BATCH_8925,11/29/2026,111,101,208,Valid
8926,HYD003,188,BATCH_8926,04/13/2028,35,133,709,Valid
8927,HYD003,153,BATCH_8927,07/01/2026,84,111,57,Valid
8928,HYD003,142,BATCH_8928,01/24/2028,112,166,629,Valid
8929,HYD005,26,BATCH_8929,07/29/2027,186,122,450,Valid
8930,HYD005,44,BATCH_8930,10/27/2026,180,85,175,Valid
8931,HYD002,189,BATCH_8931,04/29/2028,151,46,725,Valid
8932,HYD002,22,BATCH_8932,10/15/2027,164,176,528,Valid
8933,HYD001,167,BATCH_8933,08/28/2027,40,147,480,Valid
8934,HYD005,156,BATCH_8934,02/11/2026,128,29,-83,Expired
8935,HYD003,29,BATCH_8935,01/26/2028,1,193,631,Valid
8936,HYD001,56,BATCH_8936,03/10/2026,92,178,-56,Expired
8937,HYD004,148,BATCH_8937,12/29/2027,148,31,603,Valid
8938,HYD003,44,BATCH_8938,10/27/2027,82,40,540,Valid
8939,HYD001,31,BATCH_8939,12/20/2026,181,8,229,Valid
8940,HYD001,116,BATCH_8940,10/16/2026,10,39,164,Valid
8941,HYD001,159,BATCH_8941,10/22/2026,165,78,170,Valid
8942,HYD003,112,BATCH_8942,05/13/2026,131,134,8,Expiring Soon
8943,HYD004,104,BATCH_8943,06/21/2026,159,77,47,Valid
8944,HYD005,19,BATCH_8944,03/19/2028,118,48,684,Valid
8945,HYD005,32,BATCH_8945,04/24/2027,169,99,354,Valid
8946,HYD004,172,BATCH_8946,04/16/2027,155,27,346,Valid
8947,HYD004,80,BATCH_8947,07/05/2026,177,164,61,Valid
8948,HYD005,32,BATCH_8948,02/13/2028,48,39,649,Valid
8949,HYD001,144,BATCH_8949,02/16/2027,24,26,287,Valid
8950,HYD002,16,BATCH_8950,06/15/2026,80,36,41,Valid
8951,HYD002,27,BATCH_8951,08/26/2026,103,137,113,Valid
8952,HYD002,61,BATCH_8952,05/04/2028,46,140,730,Valid
8953,HYD003,184,BATCH_8953,06/10/2027,186,33,401,Valid
8954,HYD002,186,BATCH_8954,05/21/2027,101,45,381,Valid
8955,HYD004,123,BATCH_8955,06/21/2027,161,63,412,Valid
8956,HYD002,3,BATCH_8956,03/27/2027,80,64,326,Valid
8957,HYD003,41,BATCH_8957,03/08/2028,137,109,673,Valid
8958,HYD004,11,BATCH_8958,08/23/2026,121,99,110,Valid
8959,HYD001,80,BATCH_8959,09/23/2027,158,188,506,Valid
8960,HYD002,167,BATCH_8960,07/14/2026,163,181,70,Valid
8961,HYD004,182,BATCH_8961,05/30/2026,120,78,25,Expiring Soon
8962,HYD001,139,BATCH_8962,11/03/2026,124,35,182,Valid
8963,HYD001,11,BATCH_8963,05/17/2026,166,87,12,Expiring Soon
8964,HYD002,75,BATCH_8964,03/31/2028,5,62,696,Valid
8965,HYD002,179,BATCH_8965,04/22/2026,94,19,-13,Expired
8966,HYD001,177,BATCH_8966,09/04/2026,37,73,122,Valid
8967,HYD004,36,BATCH_8967,03/13/2028,70,47,678,Valid
8968,HYD004,89,BATCH_8968,05/21/2026,16,112,16,Expiring Soon
8969,HYD005,152,BATCH_8969,03/15/2028,151,46,680,Valid
8970,HYD004,112,BATCH_8970,11/20/2027,148,142,564,Valid
8971,HYD003,180,BATCH_8971,06/16/2026,56,143,42,Valid
8972,HYD001,142,BATCH_8972,12/25/2027,130,148,599,Valid
8973,HYD002,98,BATCH_8973,03/18/2026,171,161,-48,Expired
8974,HYD002,199,BATCH_8974,06/30/2027,140,167,421,Valid
8975,HYD004,133,BATCH_8975,09/22/2026,122,189,140,Valid
8976,HYD001,71,BATCH_8976,05/31/2027,166,60,391,Valid
8977,HYD003,117,BATCH_8977,05/30/2026,20,134,25,Expiring Soon
8978,HYD005,155,BATCH_8978,06/01/2026,148,61,27,Expiring Soon
8979,HYD001,21,BATCH_8979,07/04/2026,174,149,60,Valid
8980,HYD005,48,BATCH_8980,03/01/2027,166,49,300,Valid
8981,HYD003,64,BATCH_8981,05/31/2027,181,120,391,Valid
8982,HYD001,89,BATCH_8982,08/21/2026,120,168,108,Valid
8983,HYD001,127,BATCH_8983,01/04/2027,95,2,244,Valid
8984,HYD005,142,BATCH_8984,06/30/2027,144,73,421,Valid
8985,HYD005,157,BATCH_8985,03/13/2026,50,89,-53,Expired
8986,HYD004,97,BATCH_8986,07/08/2027,106,181,429,Valid
8987,HYD004,33,BATCH_8987,10/17/2027,60,140,530,Valid
8988,HYD001,84,BATCH_8988,01/05/2028,18,157,610,Valid
8989,HYD003,142,BATCH_8989,11/26/2027,189,92,570,Valid
8990,HYD003,192,BATCH_8990,03/21/2026,41,95,-45,Expired
8991,HYD005,86,BATCH_8991,07/06/2026,25,51,62,Valid
8992,HYD002,182,BATCH_8992,08/28/2026,190,84,115,Valid
8993,HYD005,18,BATCH_8993,08/05/2026,75,25,92,Valid
8994,HYD005,106,BATCH_8994,01/26/2028,168,177,631,Valid
8995,HYD003,29,BATCH_8995,02/08/2027,6,153,279,Valid
8996,HYD004,128,BATCH_8996,03/20/2028,87,28,685,Valid
8997,HYD002,110,BATCH_8997,12/12/2026,102,194,221,Valid
8998,HYD003,188,BATCH_8998,06/28/2027,85,188,419,Valid
8999,HYD001,65,BATCH_8999,04/15/2026,125,61,-20,Expired
9000,HYD004,37,BATCH_9000,05/22/2026,60,67,17,Expiring Soon
9001,HYD002,108,BATCH_9001,05/26/2026,128,120,21,Expiring Soon
9002,HYD001,182,BATCH_9002,06/06/2026,173,45,32,Valid
9003,HYD002,163,BATCH_9003,08/14/2026,35,133,101,Valid
9004,HYD001,113,BATCH_9004,10/09/2026,134,160,157,Valid
9005,HYD005,193,BATCH_9005,07/21/2026,90,79,77,Valid
9006,HYD004,190,BATCH_9006,03/05/2026,35,31,-61,Expired
9007,HYD001,42,BATCH_9007,10/08/2027,191,82,521,Valid
9008,HYD005,109,BATCH_9008,12/17/2026,193,128,226,Valid
9009,HYD002,19,BATCH_9009,07/03/2026,78,156,59,Valid
9010,HYD002,62,BATCH_9010,04/23/2026,4,137,-12,Expired
9011,HYD005,104,BATCH_9011,12/24/2027,61,14,598,Valid
9012,HYD004,188,BATCH_9012,04/15/2026,200,149,-20,Expired
9013,HYD003,173,BATCH_9013,02/22/2026,6,61,-72,Expired
9014,HYD005,25,BATCH_9014,09/07/2026,4,63,125,Valid
9015,HYD004,77,BATCH_9015,03/07/2028,183,24,672,Valid
9016,HYD001,12,BATCH_9016,04/09/2026,17,129,-26,Expired
