SupplierID,Supplier_Name,QualityRating,LeadTimeDays
8330,Apollo Pharma Distribution,2.68,13
8331,Torrent Pharma Pharma Dist,4.96,5
8332,Sun Pharma Distribution,4.72,2
8333,Mankind Pharma Medical Supplies,3.59,6
8334,Zydus Pharma Dist,3.8,7
8335,Wockhardt Wholesale,2.81,19
8336,Cadila Health Supply Chain,3.33,8
8337,Biocon Pharma Dist,4.55,9
8338,Aurobindo Distribution,3.35,6
8339,Sun Pharma Supply Chain,4.76,6
8340,Wockhardt Supply Chain,2.89,14
8341,Biocon Wholesale,4.15,3
8342,IPCA Labs Wholesale,2.59,10
8343,Cadila Health Wholesale,3.4,7
8344,Cipla Wholesale,4.05,5
8345,Sun Pharma Supply Chain,4.76,6
8346,Apollo Pharma Wholesale,2.78,16
8347,Glenmark Medical Supplies,3.59,12
8348,Biocon Distribution,4.6,3
8349,Apollo Pharma Distribution,2.68,13
8350,Cipla Medical Supplies,4.07,2
8351,Piramal Distribution,4.26,6
8352,MedPlus Supply Distribution,3.29,11
8353,Wockhardt Medical Supplies,2.54,14
8354,Alkem Labs Wholesale,2.57,18
8355,Cadila Health Medical Supplies,3.8,5
8356,Alkem Labs Wholesale,2.57,18
8357,Sun Pharma Pharma Dist,4.54,2
8358,IPCA Labs Wholesale,2.59,10
8359,Sun Pharma Medical Supplies,4.48,4
8360,Abbott India Medical Supplies,4.43,9
8361,Biocon Distribution,4.6,3
8362,Wockhardt Medical Supplies,2.54,14
8363,Abbott India Medical Supplies,4.43,9
8364,Torrent Pharma Distribution,4.78,3
8365,IPCA Labs Supply Chain,2.5,13
8366,Sun Pharma Medical Supplies,4.48,4
8367,Dr Reddy's Medical Supplies,3.75,6
8368,Lupin Distribution,3.95,9
8369,Sun Pharma Distribution,4.72,2
8370,Lupin Distribution,3.95,9
8371,MedPlus Supply Supply Chain,3.19,11
8372,Sun Pharma Pharma Dist,4.54,2
8373,Aurobindo Supply Chain,3.61,5
8374,Alkem Labs Supply Chain,2.32,17
8375,Pfizer India Medical Supplies,4.59,1
8376,Dr Reddy's Pharma Dist,3.76,7
8377,Piramal Medical Supplies,3.9,7
8378,Aurobindo Medical Supplies,3.76,6
8379,Mankind Pharma Distribution,3.68,10
8380,Cadila Health Distribution,3.21,8
8381,Aurobindo Wholesale,4.17,7
8382,Torrent Pharma Supply Chain,4.53,5
8383,MedPlus Supply Pharma Dist,2.55,9
8384,Abbott India Medical Supplies,4.43,9
8385,Glenmark Pharma Dist,3.25,11
8386,Biocon Supply Chain,4.75,2
8387,Alkem Labs Distribution,2.52,19
8388,Abbott India Wholesale,4.5,6
8389,Dr Reddy's Distribution,4.27,6
8390,IPCA Labs Supply Chain,2.5,13
8391,Cipla Pharma Dist,3.87,3
8392,Novartis India Supply Chain,4.65,1
8393,IPCA Labs Distribution,2.96,15
8394,Biocon Wholesale,4.15,3
8395,Mankind Pharma Distribution,3.68,10
8396,IPCA Labs Supply Chain,2.5,13
8397,Biocon Pharma Dist,4.55,9
8398,Wockhardt Medical Supplies,2.54,14
8399,Biocon Wholesale,4.15,3
8400,Lupin Medical Supplies,3.77,6
8401,Cipla Pharma Dist,3.87,3
8402,Glenmark Pharma Dist,3.25,11
8403,Alkem Labs Distribution,2.52,19
8404,Apollo Pharma Distribution,2.68,13
8405,Pfizer India Pharma Dist,4.74,4
8406,Cipla Wholesale,4.05,5
8407,Dr Reddy's Medical Supplies,3.75,6
8408,Pfizer India Wholesale,4.92,2
8409,Torrent Pharma Distribution,4.78,3
8410,Cipla Medical Supplies,4.07,2
8411,Torrent Pharma Wholesale,4.49,3
8412,Piramal Medical Supplies,3.9,7
8413,MedPlus Supply Distribution,3.29,11
8414,Wockhardt Wholesale,2.81,19
8415,MedPlus Supply Supply Chain,3.19,11
8416,Abbott India Distribution,4.28,2
8417,IPCA Labs Distribution,2.96,15
8418,Mankind Pharma Pharma Dist,3.13,8
8419,Zydus Distribution,3.95,9
8420,Pfizer India Pharma Dist,4.74,4
8421,Piramal Medical Supplies,3.9,7
8422,Torrent Pharma Pharma Dist,4.96,5
8423,Alkem Labs Pharma Dist,2.4,15
8424,MedPlus Supply Pharma Dist,2.55,9
8425,Apollo Pharma Distribution,2.68,13
8426,Dr Reddy's Wholesale,3.61,7
8427,Novartis India Supply Chain,4.65,1
8428,IPCA Labs Pharma Dist,2.96,14
8429,Pfizer India Distribution,4.96,1
8430,Abbott India Pharma Dist,4.57,5
8431,Piramal Supply Chain,4.03,6
8432,Abbott India Medical Supplies,4.43,9
8433,Torrent Pharma Wholesale,4.49,3
8434,Aurobindo Distribution,3.35,6
8435,Alkem Labs Wholesale,2.57,18
8436,Zydus Pharma Dist,3.8,7
8437,Pfizer India Supply Chain,4.53,3
8438,Pfizer India Supply Chain,4.53,3
8439,IPCA Labs Supply Chain,2.5,13
8440,Abbott India Supply Chain,4.48,4
8441,Pfizer India Pharma Dist,4.74,4
8442,Sun Pharma Medical Supplies,4.48,4
8443,Zydus Supply Chain,4.37,7
8444,Cipla Supply Chain,4.36,1
8445,Zydus Supply Chain,4.37,7
8446,MedPlus Supply Distribution,3.29,11
8447,Torrent Pharma Supply Chain,4.53,5
8448,Glenmark Pharma Dist,3.25,11
8449,Alkem Labs Distribution,2.52,19
8450,Cadila Health Distribution,3.21,8
8451,Mankind Pharma Medical Supplies,3.59,6
8452,IPCA Labs Pharma Dist,2.96,14
8453,Torrent Pharma Supply Chain,4.53,5
8454,Sun Pharma Distribution,4.72,2
8455,Abbott India Supply Chain,4.48,4
8456,IPCA Labs Wholesale,2.59,10
8457,Zydus Supply Chain,4.37,7
8458,Aurobindo Supply Chain,3.61,5
8459,Mankind Pharma Medical Supplies,3.59,6
8460,Aurobindo Wholesale,4.17,7
8461,Cadila Health Supply Chain,3.33,8
8462,Cipla Distribution,4.18,4
8463,Glenmark Pharma Dist,3.25,11
8464,Cadila Health Medical Supplies,3.8,5
8465,Aurobindo Pharma Dist,3.66,7
8466,Cadila Health Distribution,3.21,8
8467,Glenmark Pharma Dist,3.25,11
8468,Wockhardt Supply Chain,2.89,14
8469,Abbott India Supply Chain,4.48,4
8470,Sun Pharma Supply Chain,4.76,6
8471,Piramal Distribution,4.26,6
8472,Mankind Pharma Supply Chain,3.47,9
8473,MedPlus Supply Supply Chain,3.19,11
8474,Lupin Medical Supplies,3.77,6
8475,Mankind Pharma Wholesale,3.38,12
8476,Wockhardt Wholesale,2.81,19
8477,Biocon Medical Supplies,4.42,3
8478,Biocon Medical Supplies,4.42,3
8479,Wockhardt Distribution,2.36,17
8480,Sun Pharma Distribution,4.72,2
8481,Pfizer India Wholesale,4.92,2
8482,Sun Pharma Pharma Dist,4.54,2
8483,Alkem Labs Distribution,2.52,19
8484,Aurobindo Medical Supplies,3.76,6
8485,IPCA Labs Medical Supplies,3.03,13
8486,Abbott India Pharma Dist,4.57,5
8487,Abbott India Distribution,4.28,2
8488,Biocon Wholesale,4.15,3
8489,Zydus Medical Supplies,3.87,10
8490,Torrent Pharma Distribution,4.78,3
8491,Piramal Supply Chain,4.03,6
8492,Biocon Medical Supplies,4.42,3
8493,Mankind Pharma Wholesale,3.38,12
8494,IPCA Labs Wholesale,2.59,10
8495,Apollo Pharma Medical Supplies,2.89,12
8496,Mankind Pharma Wholesale,3.38,12
8497,Torrent Pharma Pharma Dist,4.96,5
8498,Novartis India Medical Supplies,4.61,1
8499,Piramal Medical Supplies,3.9,7
8500,Lupin Distribution,3.95,9
8501,Glenmark Wholesale,3.29,8
8502,Wockhardt Distribution,2.36,17
8503,Aurobindo Wholesale,4.17,7
8504,Piramal Wholesale,4.67,6
8505,Lupin Distribution,3.95,9
8506,Dr Reddy's Medical Supplies,3.75,6
8507,Novartis India Pharma Dist,4.64,4
8508,Dr Reddy's Distribution,4.27,6
8509,Biocon Medical Supplies,4.42,3
8510,Piramal Wholesale,4.67,6
8511,Abbott India Medical Supplies,4.43,9
8512,Cadila Health Pharma Dist,3.37,11
8513,Zydus Pharma Dist,3.8,7
8514,Cadila Health Wholesale,3.4,7
8515,Novartis India Wholesale,4.38,4
8516,Dr Reddy's Pharma Dist,3.76,7
8517,Cipla Medical Supplies,4.07,2
8518,IPCA Labs Medical Supplies,3.03,13
8519,Wockhardt Supply Chain,2.89,14
8520,Novartis India Pharma Dist,4.64,4
8521,Zydus Distribution,3.95,9
8522,Alkem Labs Medical Supplies,2.5,17
8523,Abbott India Supply Chain,4.48,4
8524,IPCA Labs Distribution,2.96,15
8525,Glenmark Wholesale,3.29,8
8526,MedPlus Supply Wholesale,3.22,7
8527,Sun Pharma Pharma Dist,4.54,2
8528,Piramal Distribution,4.26,6
8529,Cipla Supply Chain,4.36,1
8530,Alkem Labs Wholesale,2.57,18
8531,Torrent Pharma Distribution,4.78,3
8532,Apollo Pharma Pharma Dist,3.0,16
8533,Alkem Labs Pharma Dist,2.4,15
8534,Piramal Wholesale,4.67,6
8535,Sun Pharma Supply Chain,4.76,6
8536,IPCA Labs Distribution,2.96,15
8537,Apollo Pharma Supply Chain,2.52,11
8538,Sun Pharma Wholesale,4.99,4
8539,Lupin Medical Supplies,3.77,6
8540,MedPlus Supply Distribution,3.29,11
8541,Apollo Pharma Supply Chain,2.52,11
8542,Torrent Pharma Pharma Dist,4.96,5
8543,Piramal Supply Chain,4.03,6
8544,Sun Pharma Distribution,4.72,2
8545,Glenmark Medical Supplies,3.59,12
8546,Glenmark Distribution,2.82,10
8547,Apollo Pharma Medical Supplies,2.89,12
8548,Torrent Pharma Medical Supplies,4.78,5
8549,Aurobindo Wholesale,4.17,7
8550,MedPlus Supply Distribution,3.29,11
8551,Aurobindo Medical Supplies,3.76,6
8552,Abbott India Wholesale,4.5,6
8553,Piramal Medical Supplies,3.9,7
8554,Glenmark Pharma Dist,3.25,11
8555,Wockhardt Pharma Dist,2.84,16
8556,Biocon Medical Supplies,4.42,3
8557,Cadila Health Wholesale,3.4,7
8558,Aurobindo Distribution,3.35,6
8559,Mankind Pharma Supply Chain,3.47,9
8560,Abbott India Pharma Dist,4.57,5
8561,Aurobindo Pharma Dist,3.66,7
8562,Novartis India Medical Supplies,4.61,1
8563,MedPlus Supply Distribution,3.29,11
8564,Cadila Health Pharma Dist,3.37,11
8565,MedPlus Supply Distribution,3.29,11
8566,Aurobindo Supply Chain,3.61,5
8567,Aurobindo Pharma Dist,3.66,7
8568,Wockhardt Supply Chain,2.89,14
8569,Alkem Labs Medical Supplies,2.5,17
8570,Piramal Medical Supplies,3.9,7
8571,Zydus Distribution,3.95,9
8572,Lupin Pharma Dist,4.31,3
8573,Mankind Pharma Supply Chain,3.47,9
8574,Cadila Health Distribution,3.21,8
8575,Mankind Pharma Distribution,3.68,10
8576,Novartis India Medical Supplies,4.61,1
8577,Zydus Wholesale,4.23,9
8578,Alkem Labs Supply Chain,2.32,17
8579,MedPlus Supply Wholesale,3.22,7
8580,Torrent Pharma Wholesale,4.49,3
8581,Aurobindo Wholesale,4.17,7
8582,Abbott India Medical Supplies,4.43,9
8583,Wockhardt Medical Supplies,2.54,14
8584,Lupin Supply Chain,4.1,3
8585,Piramal Medical Supplies,3.9,7
8586,Glenmark Medical Supplies,3.59,12
8587,Apollo Pharma Distribution,2.68,13
8588,IPCA Labs Pharma Dist,2.96,14
8589,Pfizer India Medical Supplies,4.59,1
8590,Piramal Pharma Dist,4.27,4
8591,Alkem Labs Wholesale,2.57,18
8592,Sun Pharma Supply Chain,4.76,6
8593,Alkem Labs Pharma Dist,2.4,15
8594,Dr Reddy's Wholesale,3.61,7
8595,Glenmark Wholesale,3.29,8
8596,Novartis India Supply Chain,4.65,1
8597,Novartis India Wholesale,4.38,4
8598,Glenmark Pharma Dist,3.25,11
8599,Glenmark Pharma Dist,3.25,11
8600,Aurobindo Distribution,3.35,6
8601,Wockhardt Wholesale,2.81,19
8602,Sun Pharma Supply Chain,4.76,6
8603,Zydus Distribution,3.95,9
8604,Wockhardt Pharma Dist,2.84,16
8605,Wockhardt Supply Chain,2.89,14
8606,Lupin Distribution,3.95,9
8607,Sun Pharma Wholesale,4.99,4
8608,Dr Reddy's Supply Chain,3.92,4
8609,Torrent Pharma Wholesale,4.49,3
8610,Cipla Supply Chain,4.36,1
8611,Dr Reddy's Wholesale,3.61,7
8612,Dr Reddy's Supply Chain,3.92,4
8613,Novartis India Wholesale,4.38,4
8614,Sun Pharma Medical Supplies,4.48,4
8615,Wockhardt Distribution,2.36,17
8616,Apollo Pharma Supply Chain,2.52,11
8617,IPCA Labs Wholesale,2.59,10
8618,Zydus Pharma Dist,3.8,7
8619,Wockhardt Distribution,2.36,17
8620,Cadila Health Wholesale,3.4,7
8621,Zydus Medical Supplies,3.87,10
8622,Cipla Wholesale,4.05,5
8623,Alkem Labs Wholesale,2.57,18
8624,Apollo Pharma Pharma Dist,3.0,16
8625,Novartis India Medical Supplies,4.61,1
8626,Novartis India Medical Supplies,4.61,1
8627,Lupin Pharma Dist,4.31,3
8628,Cipla Wholesale,4.05,5
8629,Biocon Supply Chain,4.75,2
8630,Glenmark Supply Chain,3.32,15
8631,Torrent Pharma Wholesale,4.49,3
8632,Piramal Pharma Dist,4.27,4
8633,Mankind Pharma Medical Supplies,3.59,6
8634,Dr Reddy's Medical Supplies,3.75,6
8635,Cipla Distribution,4.18,4
8636,Zydus Supply Chain,4.37,7
8637,Torrent Pharma Wholesale,4.49,3
8638,Piramal Wholesale,4.67,6
8639,Pfizer India Pharma Dist,4.74,4
8640,Sun Pharma Wholesale,4.99,4
8641,Wockhardt Supply Chain,2.89,14
8642,Glenmark Supply Chain,3.32,15
8643,Alkem Labs Wholesale,2.57,18
8644,Zydus Wholesale,4.23,9
8645,Piramal Medical Supplies,3.9,7
8646,IPCA Labs Medical Supplies,3.03,13
8647,Dr Reddy's Wholesale,3.61,7
8648,Sun Pharma Pharma Dist,4.54,2
8649,Biocon Supply Chain,4.75,2
8650,Biocon Wholesale,4.15,3
8651,Zydus Medical Supplies,3.87,10
8652,Wockhardt Supply Chain,2.89,14
8653,Glenmark Pharma Dist,3.25,11
8654,Lupin Medical Supplies,3.77,6
8655,Glenmark Pharma Dist,3.25,11
8656,Abbott India Wholesale,4.5,6
8657,Glenmark Supply Chain,3.32,15
8658,Piramal Supply Chain,4.03,6
8659,Cadila Health Pharma Dist,3.37,11
8660,Piramal Pharma Dist,4.27,4
8661,Novartis India Supply Chain,4.65,1
8662,Pfizer India Supply Chain,4.53,3
8663,Aurobindo Supply Chain,3.61,5
8664,MedPlus Supply Supply Chain,3.19,11
8665,Cipla Pharma Dist,3.87,3
8666,Zydus Wholesale,4.23,9
8667,Novartis India Pharma Dist,4.64,4
8668,Sun Pharma Medical Supplies,4.48,4
8669,Cadila Health Wholesale,3.4,7
8670,Apollo Pharma Distribution,2.68,13
8671,Zydus Medical Supplies,3.87,10
8672,Cipla Wholesale,4.05,5
8673,Apollo Pharma Supply Chain,2.52,11
8674,Apollo Pharma Pharma Dist,3.0,16
8675,Cadila Health Supply Chain,3.33,8
8676,Torrent Pharma Medical Supplies,4.78,5
8677,Piramal Distribution,4.26,6
8678,Torrent Pharma Wholesale,4.49,3
8679,Sun Pharma Pharma Dist,4.54,2
8680,Abbott India Medical Supplies,4.43,9
8681,Glenmark Supply Chain,3.32,15
8682,Torrent Pharma Medical Supplies,4.78,5
8683,Cipla Wholesale,4.05,5
8684,Torrent Pharma Distribution,4.78,3
8685,Sun Pharma Supply Chain,4.76,6
8686,Biocon Supply Chain,4.75,2
8687,Sun Pharma Pharma Dist,4.54,2
8688,Alkem Labs Distribution,2.52,19
8689,Cadila Health Pharma Dist,3.37,11
8690,Mankind Pharma Medical Supplies,3.59,6
8691,Aurobindo Distribution,3.35,6
8692,Dr Reddy's Pharma Dist,3.76,7
8693,Zydus Wholesale,4.23,9
8694,Apollo Pharma Medical Supplies,2.89,12
8695,Aurobindo Medical Supplies,3.76,6
8696,Abbott India Supply Chain,4.48,4
8697,Cipla Wholesale,4.05,5
8698,Sun Pharma Supply Chain,4.76,6
8699,Biocon Distribution,4.6,3
8700,Zydus Distribution,3.95,9
8701,Zydus Wholesale,4.23,9
8702,Biocon Wholesale,4.15,3
8703,Apollo Pharma Distribution,2.68,13
8704,Alkem Labs Supply Chain,2.32,17
8705,Sun Pharma Supply Chain,4.76,6
8706,Novartis India Distribution,4.49,5
8707,Wockhardt Supply Chain,2.89,14
8708,Piramal Supply Chain,4.03,6
8709,Cadila Health Wholesale,3.4,7
8710,Glenmark Pharma Dist,3.25,11
8711,Zydus Wholesale,4.23,9
8712,IPCA Labs Wholesale,2.59,10
8713,Glenmark Distribution,2.82,10
8714,Zydus Pharma Dist,3.8,7
8715,Abbott India Wholesale,4.5,6
8716,Apollo Pharma Wholesale,2.78,16
8717,Torrent Pharma Medical Supplies,4.78,5
8718,IPCA Labs Distribution,2.96,15
8719,Cadila Health Medical Supplies,3.8,5
8720,Aurobindo Medical Supplies,3.76,6
8721,Cadila Health Supply Chain,3.33,8
8722,Dr Reddy's Pharma Dist,3.76,7
8723,Sun Pharma Pharma Dist,4.54,2
8724,Torrent Pharma Distribution,4.78,3
8725,Glenmark Supply Chain,3.32,15
8726,Mankind Pharma Wholesale,3.38,12
8727,Aurobindo Pharma Dist,3.66,7
8728,Cadila Health Medical Supplies,3.8,5
8729,Zydus Pharma Dist,3.8,7
8730,Glenmark Medical Supplies,3.59,12
8731,Glenmark Pharma Dist,3.25,11
8732,Alkem Labs Wholesale,2.57,18
8733,Zydus Supply Chain,4.37,7
8734,Piramal Distribution,4.26,6
8735,Novartis India Medical Supplies,4.61,1
8736,Cadila Health Distribution,3.21,8
8737,Dr Reddy's Distribution,4.27,6
8738,Novartis India Pharma Dist,4.64,4
8739,Abbott India Medical Supplies,4.43,9
8740,Lupin Pharma Dist,4.31,3
8741,Wockhardt Medical Supplies,2.54,14
8742,Novartis India Medical Supplies,4.61,1
8743,Aurobindo Supply Chain,3.61,5
8744,Alkem Labs Distribution,2.52,19
8745,Zydus Wholesale,4.23,9
8746,Mankind Pharma Supply Chain,3.47,9
8747,Aurobindo Pharma Dist,3.66,7
8748,Glenmark Wholesale,3.29,8
8749,Pfizer India Wholesale,4.92,2
8750,Torrent Pharma Medical Supplies,4.78,5
8751,Cipla Pharma Dist,3.87,3
8752,Novartis India Pharma Dist,4.64,4
8753,Glenmark Supply Chain,3.32,15
8754,IPCA Labs Pharma Dist,2.96,14
8755,Lupin Medical Supplies,3.77,6
8756,Mankind Pharma Medical Supplies,3.59,6
8757,Lupin Wholesale,4.15,2
8758,Sun Pharma Medical Supplies,4.48,4
8759,IPCA Labs Medical Supplies,3.03,13
8760,Piramal Wholesale,4.67,6
8761,IPCA Labs Supply Chain,2.5,13
8762,Wockhardt Pharma Dist,2.84,16
8763,Abbott India Supply Chain,4.48,4
8764,Torrent Pharma Supply Chain,4.53,5
8765,MedPlus Supply Medical Supplies,3.22,4
8766,Novartis India Distribution,4.49,5
8767,Torrent Pharma Distribution,4.78,3
8768,Torrent Pharma Supply Chain,4.53,5
8769,Biocon Supply Chain,4.75,2
8770,Wockhardt Pharma Dist,2.84,16
8771,Alkem Labs Medical Supplies,2.5,17
8772,Zydus Supply Chain,4.37,7
8773,Torrent Pharma Wholesale,4.49,3
8774,MedPlus Supply Wholesale,3.22,7
8775,Glenmark Medical Supplies,3.59,12
8776,Zydus Distribution,3.95,9
8777,Apollo Pharma Pharma Dist,3.0,16
8778,Wockhardt Pharma Dist,2.84,16
8779,Wockhardt Pharma Dist,2.84,16
8780,Novartis India Supply Chain,4.65,1
8781,Lupin Distribution,3.95,9
8782,Mankind Pharma Pharma Dist,3.13,8
8783,Cipla Supply Chain,4.36,1
8784,Torrent Pharma Distribution,4.78,3
8785,Novartis India Distribution,4.49,5
8786,Dr Reddy's Supply Chain,3.92,4
8787,IPCA Labs Supply Chain,2.5,13
8788,Sun Pharma Medical Supplies,4.48,4
8789,Pfizer India Supply Chain,4.53,3
8790,Cadila Health Wholesale,3.4,7
8791,Alkem Labs Wholesale,2.57,18
8792,Torrent Pharma Distribution,4.78,3
8793,Sun Pharma Medical Supplies,4.48,4
8794,Mankind Pharma Supply Chain,3.47,9
8795,Piramal Wholesale,4.67,6
8796,Dr Reddy's Pharma Dist,3.76,7
8797,Torrent Pharma Pharma Dist,4.96,5
8798,Apollo Pharma Pharma Dist,3.0,16
8799,Mankind Pharma Pharma Dist,3.13,8
8800,Novartis India Supply Chain,4.65,1
8801,Lupin Pharma Dist,4.31,3
8802,Torrent Pharma Medical Supplies,4.78,5
8803,Torrent Pharma Distribution,4.78,3
8804,Lupin Distribution,3.95,9
8805,Piramal Supply Chain,4.03,6
8806,MedPlus Supply Wholesale,3.22,7
8807,Apollo Pharma Pharma Dist,3.0,16
8808,Torrent Pharma Distribution,4.78,3
8809,Alkem Labs Pharma Dist,2.4,15
8810,Biocon Medical Supplies,4.42,3
8811,MedPlus Supply Pharma Dist,2.55,9
8812,Sun Pharma Supply Chain,4.76,6
8813,Cipla Distribution,4.18,4
8814,Alkem Labs Distribution,2.52,19
8815,Alkem Labs Medical Supplies,2.5,17
8816,MedPlus Supply Pharma Dist,2.55,9
8817,Abbott India Pharma Dist,4.57,5
8818,Lupin Pharma Dist,4.31,3
8819,Torrent Pharma Supply Chain,4.53,5
8820,Zydus Distribution,3.95,9
8821,IPCA Labs Supply Chain,2.5,13
8822,Pfizer India Supply Chain,4.53,3
8823,IPCA Labs Wholesale,2.59,10
8824,Lupin Supply Chain,4.1,3
8825,Biocon Supply Chain,4.75,2
8826,Torrent Pharma Wholesale,4.49,3
8827,Glenmark Pharma Dist,3.25,11
8828,Cadila Health Medical Supplies,3.8,5
8829,Piramal Pharma Dist,4.27,4
8830,Mankind Pharma Supply Chain,3.47,9
8831,Cipla Distribution,4.18,4
8832,Torrent Pharma Distribution,4.78,3
8833,MedPlus Supply Wholesale,3.22,7
8834,Dr Reddy's Supply Chain,3.92,4
8835,Novartis India Wholesale,4.38,4
8836,Dr Reddy's Wholesale,3.61,7
8837,Mankind Pharma Supply Chain,3.47,9
8838,Aurobindo Distribution,3.35,6
8839,Mankind Pharma Pharma Dist,3.13,8
8840,Alkem Labs Pharma Dist,2.4,15
8841,IPCA Labs Distribution,2.96,15
8842,Alkem Labs Medical Supplies,2.5,17
8843,Abbott India Wholesale,4.5,6
8844,Dr Reddy's Pharma Dist,3.76,7
8845,Wockhardt Medical Supplies,2.54,14
8846,Cipla Medical Supplies,4.07,2
8847,Aurobindo Medical Supplies,3.76,6
8848,Cipla Wholesale,4.05,5
8849,Piramal Wholesale,4.67,6
8850,Aurobindo Supply Chain,3.61,5
8851,Sun Pharma Supply Chain,4.76,6
8852,Mankind Pharma Medical Supplies,3.59,6
8853,Dr Reddy's Pharma Dist,3.76,7
8854,Novartis India Pharma Dist,4.64,4
8855,Aurobindo Distribution,3.35,6
8856,Glenmark Pharma Dist,3.25,11
8857,Apollo Pharma Wholesale,2.78,16
8858,Apollo Pharma Medical Supplies,2.89,12
8859,Sun Pharma Pharma Dist,4.54,2
8860,Glenmark Wholesale,3.29,8
8861,Cadila Health Medical Supplies,3.8,5
8862,Alkem Labs Pharma Dist,2.4,15
8863,Biocon Wholesale,4.15,3
8864,Lupin Wholesale,4.15,2
8865,Cadila Health Supply Chain,3.33,8
8866,Wockhardt Supply Chain,2.89,14
8867,IPCA Labs Pharma Dist,2.96,14
8868,Piramal Distribution,4.26,6
8869,Sun Pharma Medical Supplies,4.48,4
8870,Cadila Health Supply Chain,3.33,8
8871,Dr Reddy's Distribution,4.27,6
8872,Pfizer India Wholesale,4.92,2
8873,Cadila Health Pharma Dist,3.37,11
8874,Cadila Health Wholesale,3.4,7
8875,Sun Pharma Distribution,4.72,2
8876,Pfizer India Distribution,4.96,1
8877,Pfizer India Supply Chain,4.53,3
8878,Biocon Pharma Dist,4.55,9
8879,Torrent Pharma Wholesale,4.49,3
8880,Wockhardt Supply Chain,2.89,14
8881,Dr Reddy's Supply Chain,3.92,4
8882,Piramal Supply Chain,4.03,6
8883,Zydus Distribution,3.95,9
8884,Sun Pharma Supply Chain,4.76,6
8885,MedPlus Supply Supply Chain,3.19,11
8886,Zydus Medical Supplies,3.87,10
8887,Piramal Medical Supplies,3.9,7
8888,Alkem Labs Pharma Dist,2.4,15
8889,Mankind Pharma Wholesale,3.38,12
8890,Novartis India Wholesale,4.38,4
8891,Mankind Pharma Supply Chain,3.47,9
8892,Novartis India Medical Supplies,4.61,1
8893,Dr Reddy's Distribution,4.27,6
8894,Glenmark Pharma Dist,3.25,11
8895,Alkem Labs Distribution,2.52,19
8896,Torrent Pharma Wholesale,4.49,3
8897,Apollo Pharma Medical Supplies,2.89,12
8898,Dr Reddy's Medical Supplies,3.75,6
8899,Glenmark Medical Supplies,3.59,12
8900,Pfizer India Medical Supplies,4.59,1
8901,Zydus Supply Chain,4.37,7
8902,Zydus Pharma Dist,3.8,7
8903,Piramal Medical Supplies,3.9,7
8904,IPCA Labs Wholesale,2.59,10
8905,Alkem Labs Wholesale,2.57,18
8906,Biocon Wholesale,4.15,3
8907,Apollo Pharma Supply Chain,2.52,11
8908,Biocon Wholesale,4.15,3
8909,Sun Pharma Supply Chain,4.76,6
8910,Mankind Pharma Wholesale,3.38,12
8911,Abbott India Supply Chain,4.48,4
8912,Cadila Health Distribution,3.21,8
8913,MedPlus Supply Pharma Dist,2.55,9
8914,Apollo Pharma Distribution,2.68,13
8915,Torrent Pharma Distribution,4.78,3
8916,Torrent Pharma Wholesale,4.49,3
8917,Cadila Health Supply Chain,3.33,8
8918,Piramal Pharma Dist,4.27,4
8919,Mankind Pharma Medical Supplies,3.59,6
8920,Alkem Labs Pharma Dist,2.4,15
8921,Biocon Medical Supplies,4.42,3
8922,Aurobindo Pharma Dist,3.66,7
8923,Cadila Health Supply Chain,3.33,8
8924,Abbott India Medical Supplies,4.43,9
8925,Lupin Pharma Dist,4.31,3
8926,Cipla Wholesale,4.05,5
8927,MedPlus Supply Pharma Dist,2.55,9
8928,Abbott India Supply Chain,4.48,4
8929,Mankind Pharma Distribution,3.68,10
8930,Biocon Medical Supplies,4.42,3
8931,Mankind Pharma Distribution,3.68,10
8932,Torrent Pharma Supply Chain,4.53,5
8933,Cadila Health Medical Supplies,3.8,5
8934,Zydus Wholesale,4.23,9
